Price,Mileage,Engine/Motor Capacity,Transmission,Manufacturer,Model Year,Condition,Model,Fuel Type,Colour,Vehicle Type,URL
"7,400,000","98,000",1000,Automatic,Toyota,2017,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,black,Car(Liftback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2017-279370
"6,165,000","146,000",1300,Automatic,Toyota,2007,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,white,Car(Liftback),https://patpat.lk/en/ad/vehicle/toyota-yaris-2007-279445
Negotiable,0,1500,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Hybrid,silver,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2013-279404
Negotiable,"140,000",1500,Automatic,Toyota,2004,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Allion,Petrol,black,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-allion-2004-279154
"10,400,000","53,000",1500,Automatic,Toyota,2016,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Hybrid,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-axio-2016-278932
Negotiable,0,990,Automatic,Toyota,2005,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Passo,Petrol,red,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-passo-2005-278925
Negotiable,0,1400,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,blue,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-axio-2013-279033
Negotiable,0,1200,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,red,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-axio-2013-279017
Negotiable,0,1400,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,brown,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-axio-2015-278928
Negotiable,0,1500,Automatic,Toyota,2024,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corolla,Petrol,red,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-corolla-2024-279386
"13,900,000","71,000",1800,Automatic,Toyota,2017,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Diesel,silver,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-premio-2017-279389
"7,550,000","140,000",1500,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Hybrid,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2013-278818
"8,500,000","93,000",1600,Automatic,Toyota,2012,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corolla,Petrol,blue,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-corolla-2012-278828
Negotiable,"98,000",1000,Automatic,Toyota,2018,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",CHR,Petrol,red,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-chr-2018-279344
"9,875,000","190,000",1500,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Hybrid,black,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-premio-2013-279268
"10,900,000","135,000",1000,Manual,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Petrol,white,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-prius-2014-279182
"8,250,000","163,000",850,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Petrol,white,Car(Liftback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2014-278865
"3,250,000","147,500",1300,Manual,Toyota,1995,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Starlet,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-starlet-1995-278638
"5,075,000","232,000",1000,Automatic,Toyota,2007,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,silver,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2007-279050
"6,600,000",N/A,N/A,"Automatic



Manual



Other



Tiptronic",,N/A,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",,"Diesel



Electric



Hybrid



Petrol",N/A,"Bike



Bus



Car



Heavy



Land



SUV



Three wheeler



Truck



Van



Pick-up 



Multi Purpose",https://patpat.lk/en/sri-lanka/vehicle/car/toyota?page=35
Negotiable,"175,000",1500,Manual,Toyota,1994,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corolla,Petrol,gray,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-corolla-1994-278987
"11,300,000","12,345",1500,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,brown,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-premio-2013-279057
"8,650,000","135,000",958,Automatic,Toyota,2008,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,red,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-premio-2008-279001
"13,400,000","115,000",1200,Automatic,Toyota,2018,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",CHR,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-chr-2018-279000
"10,800,000","176,000",1797,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-premio-2014-278994
Negotiable,"9,600",1000,Automatic,Toyota,2024,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,black,Car(),https://patpat.lk/en/ad/vehicle/toyota-yaris-2024-278837
"5,300,000","120,000",1000,Automatic,Toyota,2007,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,silver,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2007-278831
"3,225,000","198,000",1400,Automatic,Toyota,1997,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corolla,Diesel,white,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-corolla-1997-278829
"7,850,000","70,000",1500,Automatic,Toyota,2017,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2017-278784
Negotiable,"139,000",1800,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Hybrid,silver,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-prius-2014-278534
"7,400,000","98,000",850,Automatic,Toyota,2017,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,black,Car(Liftback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2017-278786
"6,750,000","175,000",1500,Automatic,Toyota,2002,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Allion,Petrol,silver,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-allion-2002-278815
"7,000,000","203,500",1500,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Petrol,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2013-278847
"5,400,000","165,000",1000,Automatic,Toyota,2008,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,silver,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2008-278795
"6,900,000","120,000",900,Automatic,Toyota,2016,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,black,Car(Liftback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2016-278768
"13,550,000","143,000",1500,Automatic,Toyota,2017,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,gray,Car(Sedan),https://patpat.lk/en/ad/vehicle/toyota-premio-2017-278611
"6,800,000","199,500",1500,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Hybrid,yellow,Car(),https://patpat.lk/en/ad/vehicle/toyota-aqua-2013-278706
"8,850,000","32,000",1000,Automatic,Toyota,2023,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,gray,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-yaris-2023-278601
Negotiable,"255,724",1500,Automatic,Toyota,2015,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Hybrid,brown,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-axio-2015-278596
"7,000,000","58,000",1500,Automatic,Toyota,2016,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2016-278719
"8,500,000",N/A,N/A,"Automatic



Manual



Other



Tiptronic",,N/A,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",,"Diesel



Electric



Hybrid



Petrol",N/A,"Bike



Bus



Car



Heavy



Land



SUV



Three wheeler



Truck



Van



Pick-up 



Multi Purpose",https://patpat.lk/en/sri-lanka/vehicle/car/toyota?page=36
"9,250,000","191,000",1500,Automatic,Toyota,2010,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Hybrid,other,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-premio-2010-278779
"5,850,000","212,000",1300,Automatic,Toyota,2008,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,red,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2008-278705
"7,200,000","80,000",850,Automatic,Toyota,2016,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Petrol,black,Car(Liftback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2016-278765
"6,275,000","210,000",1000,Automatic,Toyota,2008,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Corolla,Petrol,black,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-corolla-2008-278762
"7,100,000","150,000",1500,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Hybrid,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2013-278664
"4,800,000","200,000",1000,Automatic,Toyota,2005,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Vitz,Hybrid,blue,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-vitz-2005-278669
"10,800,000","142,000",1500,Automatic,Toyota,2014,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Prius,Hybrid,black,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-prius-2014-278671
"6,600,000","168,000",1500,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Hybrid,blue,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2013-278673
"13,550,000","143,000",1500,Automatic,Toyota,2017,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Premio,Petrol,other,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-premio-2017-278677
"4,350,000","188,000",1500,Automatic,Toyota,1997,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Sprinter,Petrol,other,Car(Saloon),https://patpat.lk/en/ad/vehicle/toyota-sprinter-1997-278635
"9,400,000",200,990,Automatic,Toyota,2023,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Yaris,Petrol,black,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-yaris-2023-278628
"7,550,000","138,000",900,Automatic,Toyota,2012,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Petrol,white,Car(Liftback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2012-278430
Negotiable,"111,111",1200,Manual,Toyota,1971,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Ke72,Petrol,blue,Car(),https://patpat.lk/en/ad/vehicle/toyota-ke72-1971-278452
Negotiable,"117,000",1400,Automatic,Toyota,2018,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Axio,Petrol,white,Car(Hatchback),https://patpat.lk/en/ad/vehicle/toyota-axio-2018-278457
Negotiable,"135,800",1000,Automatic,Toyota,2013,"About
                            patpat





About Us
Terms and s
Privacy policy
Partnerships
Ad Upgrade Details
Banner Advertising Details",Aqua,Petrol,blue,Car(Liftback),https://patpat.lk/en/ad/vehicle/toyota-aqua-2013-278417
